submission_order,polymer,species,conformer_id,n_atoms,formula,inchikey_connectivity,xyz_path,xyz_sha256,source_file,source_sha256
275,pc,pc,config_7330,158,C77H66O15,BXXZEQIZFARRSW,inputs/polymers/pc/config_7330.xyz,90c7173dfac9edd67aa3a82cd23ca25d053161c0a96a24eb1ba145cfc2674689,pc_mcos/config_7330.mcos,1d2dede903f7905151d551f07c12ac55994f65e3773f07745d37cfc348e7f515
276,pc,pc,config_7480,158,C77H66O15,BXXZEQIZFARRSW,inputs/polymers/pc/config_7480.xyz,aa82f4306171f00142c042bef65ab78a776cbb0d5dc0457f43f6fdb796e754c2,pc_mcos/config_7480.mcos,2a16bc5797a1c419dbfa59d5c5a05fc891aa5fc5f5f895c7db363370bffe50c0
277,pc,pc,config_8680,158,C77H66O15,BXXZEQIZFARRSW,inputs/polymers/pc/config_8680.xyz,d8edc213919555b018231bd0b616b01705f8a6a15ea5c08305b63caee3f0af41,pc_mcos/config_8680.mcos,1f4921d53a4ee5e08192e1be259b52ef703d35bfc975b7f5db2402f63f87cd3a
278,petg,petg_a,petg_a_21180,167,C72H70O25,ZABGOPDYIHATHX,inputs/polymers/petg/petg_a_21180.xyz,96e7ef14f7be5189dd7e0c01a38bd7449ec4b9ace554260849dfcd2cc3ba211c,petg_mcos/petg_a_21180.mcos,9aa6e1ae69be464c6daa80e465a1542d687cc3e7e9c1720c291d856dd0f1e36d
279,petg,petg_a,petg_a_86250,167,C72H70O25,ZABGOPDYIHATHX,inputs/polymers/petg/petg_a_86250.xyz,26fc671a2d3192fc01b04f98a11fb9c2b5df1623f5a3fdd47059f22efd81d423,petg_mcos/petg_a_86250.mcos,b930842f8685ecbb858342a0ce69efc3fa1be8da4c2fcd4c50bf23d3890cee1b
280,petg,petg_b,petg_b_41220,167,C72H70O25,BHIQSZOYDDLFIC,inputs/polymers/petg/petg_b_41220.xyz,c3c405c966c897988915a45224a28c215ec3010b601b2356bfd7272adc8ff758,petg_mcos/petg_b_41220.mcos,342dd62ce7f2e327df9b5bdac96c72e9f0a863e36a267af1efa2a42eed795975
281,petg,petg_b,petg_b_47700,167,C72H70O25,BHIQSZOYDDLFIC,inputs/polymers/petg/petg_b_47700.xyz,08cc45e3f7bdfa02be0767a4f0afcc2c1aa9b1e3acb6254e715b4ae39bd0de9e,petg_mcos/petg_b_47700.mcos,b52aa4443a350f6217b6865ea2ae000117bc26f755e9098463f39139bb39cec9
282,petg,petg_r,petg_r_25950,167,C72H70O25,YMDZDOUGQJZHJH,inputs/polymers/petg/petg_r_25950.xyz,9a80def98452e50512a5fb7f0ba23f7775d5839b93890af7ed1b88fc5a866ab3,petg_mcos/petg_r_25950.mcos,89c1685b598ea51fc265b8f3f38058fda9ba4aadd282dccd854ba9645f927beb
283,petg,petg_r,petg_r_33650,167,C72H70O25,YMDZDOUGQJZHJH,inputs/polymers/petg/petg_r_33650.xyz,2401abd46682415edfda551d690a535775b748e1b209e0096e77f04108e614ea,petg_mcos/petg_r_33650.mcos,08fee5927252634cff7ce3373563b80d1b8dfdb96e50347a9a987974a832a2db
284,petg,petg_r,petg_r_92400,167,C72H70O25,YMDZDOUGQJZHJH,inputs/polymers/petg/petg_r_92400.xyz,d363818f66c158672a100fb3722c7e6231b477ed6f77506c05ae4fa55a13e994,petg_mcos/petg_r_92400.mcos,27b7f7aab5ad99ede0be0f8bc966816c7faa10a454e4439b43521a41d2f04cd4
