convention,solute,solvent,A_retention_order_most_first,B_retention_order_most_first,Spearman_rho,Kendall_tau,A_top_polymer,B_top_polymer,top_changed,A_top_gap_log_units,B_top_gap_log_units
existing,DEP,cyclohexanol,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925675
existing,DEP,dichloromethane,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,dimethyl sulfoxide,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.64011083918884,0.4744307955925675
existing,DEP,diphenyl ether,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925673
existing,DEP,dodecane,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925675
existing,DEP,ethanol,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925675
existing,DEP,ethyl acetate,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925676
existing,DEP,ethylene glycol,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925673
existing,DEP,heptane,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888395,0.4744307955925675
existing,DEP,hexane,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925673
existing,DEP,isopropanol,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925676
existing,DEP,isopropylamine,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,methanol,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925672
existing,DEP,methylacetate,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925675
existing,DEP,"n,n-dimethylformamide",pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925672
existing,DEP,o-xylene,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925676
existing,DEP,tert-butanol,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925676
existing,DEP,tetrahydrofuran,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925673
existing,DEP,tetrahydropyran,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,toluene,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925674
existing,DEP,triethylamine,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.4744307955925675
existing,DEP,water,pvdf>pvc>pp>nylon6>nylon66>pe>evoh,pvdf>pvc>pp>evoh>nylon6>nylon66>pe,0.7857142857142859,0.7142857142857143,pvdf,pvdf,False,1.6401108391888397,0.47443079559256773
